Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
250,Echelon,,3,1 - 8 - 0,36.41%,39.13%,Mew Genesect,,echelon
251,Valkano,,3,1 - 3 - 0drop,35.71%,45.23%,Scizor,,valkano
252,championchayton,,3,1 - 3 - 0drop,35.71%,39.86%,Mew Genesect,,championchayton
253,ozzycarapia4,,3,1 - 8 - 0,35.13%,40.73%,Zacian,,ozzycarapia4
254,Adam Denk,,3,1 - 8 - 0,35.04%,40.18%,Arceus Raichu,,killerady
255,Louisianimal504,,3,1 - 2 - 0drop,35.00%,42.13%,Gengar,,louisianimal504
256,Ztporlier,,3,1 - 2 - 0drop,34.26%,42.23%,Suicune Ludicolo,,ztporlier
257,Dlandis1029,,3,1 - 2 - 0drop,33.33%,40.58%,Shadow Rider Calyrex,,dlandis1029
258,Evolution,,3,1 - 2 - 0drop,32.78%,48.41%,Mew Genesect,,evolution
259,IgnitorUwu,,3,1 - 8 - 0,31.60%,34.01%,Mad Party,,ignitoruwu
260,SofloPokemonTCG,,3,1 - 8 - 0,30.90%,34.02%,Arceus Duraludon,,soflopokemontcg
261,ChaloZamorano,,3,1 - 2 - 0drop,30.00%,44.14%,Calyrex Inteleon,,chalozamorano
262,Axel Godoy,,3,1 - 8 - 0,29.86%,38.85%,Dragapult Inteleon,,raxelgt
263,Sanjay7s,,0,0 - 1 - 0drop,77.78%,61.54%,Togekiss,,sanjay7s
264,avogwi,,0,0 - 1 - 0drop,77.78%,55.25%,Arceus Duraludon,,avogwi
265,homemadebiscuit,,0,0 - 2 - 0drop,77.78%,54.63%,Victini,,homemadebiscuit
266,MafiaKy,,0,0 - 2 - 0drop,66.67%,56.80%,Arceus Duraludon,,mafiaky
267,Daniel777,,0,0 - 2 - 0drop,63.89%,52.29%,Mew Genesect,,daniel777
268,arturoR2D2633127,,0,0 - 3 - 0drop,62.96%,52.53%,Jolteon Inteleon,,arturor2d2633127
269,Luis046w3,,0,0 - 2 - 0drop,61.11%,45.41%,Mad Party,,luis046w3
270,Akiyama777,,0,0 - 3 - 0drop,57.41%,43.70%,Rayquaza Flaaffy,,akiyama777
