Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
39,Solkten,,18,6 - 4 - 0,54.17%,47.22%,Dragapult Inteleon,,solkten
40,thrae,,18,6 - 4 - 0,50.00%,57.69%,Leafeon Inteleon,,thrae
41,NicoBrown,,18,6 - 4 - 0,50.00%,56.25%,Dragapult Inteleon,,nicobrown
42,Ace702,,18,6 - 3 - 0drop,50.00%,46.53%,Calyrex Alcremie,,ace702
43,CEOMOES,,18,6 - 4 - 0,45.83%,55.00%,Urshifu Inteleon,,ceomoes
44,MelStar,,18,6 - 4 - 0,45.83%,46.67%,Dragapult Inteleon,,melstar
45,Bren Hall,,18,6 - 4 - 0,43.75%,53.85%,Calyrex Alcremie,,driftwoodbeats
46,Ederbeteta,,18,6 - 4 - 0,43.75%,47.40%,Zacian,,ederbeteta
47,Atomicsmash,,18,6 - 4 - 0,41.67%,50.00%,Jolteon Inteleon,,atomicsmash
48,HegsterTCG,,18,6 - 3 - 0drop,41.67%,41.67%,Urshifu Inteleon,,hegstertcg
49,VichoPM,,18,6 - 4 - 0,39.58%,59.52%,Zacian,,vichopm
50,thembert,,18,6 - 4 - 0,39.58%,50.00%,Dragapult Inteleon,,thembert
51,kjrm97,,18,6 - 4 - 0,39.58%,48.89%,Calyrex Inteleon,,kjrm97
52,Juliofranche,,18,6 - 4 - 0,37.50%,60.12%,Calyrex Inteleon,,juliofranche
53,Lullibar,,18,6 - 4 - 0,37.50%,51.92%,Jolteon Inteleon,,lullibar
