deck,opposing_deck,t_url,date,winrate,games_played
Hisuian Zoroark,Arcanine Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Hisuian Zoroark,Charizard,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Shadow Rider Calyrex,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.57,7
Shadow Rider Calyrex,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,4
Shadow Rider Calyrex,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Shadow Rider Calyrex,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Shadow Rider Calyrex,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.75,4
Shadow Rider Calyrex,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,4
Shadow Rider Calyrex,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Shadow Rider Calyrex,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Shadow Rider Calyrex,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Shadow Rider Calyrex,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Shadow Rider Calyrex,Dialga LZ,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Giratina,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Arceus Giratina,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,6
Arceus Giratina,Dialga Bronzong,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Giratina,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.73,11
Arceus Giratina,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.2,5
Arceus Giratina,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.11,9
Arceus Giratina,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus Giratina,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus Giratina,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.71,7
Arceus Giratina,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Arceus Giratina,Vikavolt,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Giratina,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.88,8
Arceus Giratina,Charizard,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Giratina,Dialga LZ,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus Giratina,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus Giratina,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Giratina,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Vikavolt,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.4,5
Vikavolt,Gengar,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Vikavolt,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Vikavolt,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,2
Vikavolt,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Vikavolt,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Vikavolt,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Vikavolt,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.4,5
Vikavolt,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Vikavolt,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Vikavolt,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus Rayquaza,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Rayquaza,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Rayquaza,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,3
Arceus Rayquaza,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Rayquaza,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Rayquaza,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Rayquaza,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Dialga Bronzong,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Dialga Bronzong,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Dialga Bronzong,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Charizard,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Charizard,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Charizard,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Charizard,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Charizard,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,3
Charizard,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Charizard,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Hisuian Goodra,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Hisuian Goodra,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.25,4
Hisuian Goodra,Gengar,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Hisuian Goodra,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.22,9
Hisuian Goodra,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.25,4
Hisuian Goodra,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Hisuian Goodra,Flaaffy,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Hisuian Goodra,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Hisuian Goodra,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Hisuian Goodra,Volcarona,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Hisuian Goodra,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.4,5
Hisuian Goodra,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Hisuian Goodra,Dialga,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Hisuian Goodra,Vikavolt,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,2
Arceus Duraludon,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Arceus Duraludon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus Duraludon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,4
Arceus Duraludon,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.4,5
Arceus Duraludon,Vikavolt,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Duraludon,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Arceus Duraludon,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Duraludon,Machamp,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Duraludon,Dialga LZ,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Duraludon,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Duraludon,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Duraludon,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Other,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,3
Other,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Other,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,6
Other,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Other,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Other,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Other,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,4
Other,Suicune Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Dialga Bronzong,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Other,Kyurem,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Other,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,2
Arceus,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.6,5
Arceus,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.4,5
Arceus,Dialga LZ,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus,Charizard,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.25,4
Arceus,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,4
Arceus,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Arceus,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.67,3
Arceus,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,3
Arceus,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus,Dialga Bronzong,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Volcarona,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Volcarona,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Volcarona,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Volcarona,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Volcarona,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Volcarona,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Calyrex Inteleon,Arceus,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Calyrex Inteleon,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,4
Calyrex Inteleon,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Calyrex Inteleon,Kyurem,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Calyrex Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Calyrex Inteleon,Durant,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Calyrex Inteleon,Dialga LZ,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Calyrex Inteleon,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus Mewtwo,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,3
Arceus Mewtwo,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Arceus Mewtwo,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Mewtwo,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Mewtwo,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Arceus Mewtwo,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Eternatus,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,4
Eternatus,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.25,4
Eternatus,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Urshifu Inteleon,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Urshifu Inteleon,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Urshifu Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Urshifu Inteleon,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Urshifu Inteleon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Kyurem,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.25,4
Kyurem,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Kyurem,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Kyurem,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Durant,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Durant,Hisuian Samurott,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Durant,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Durant,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Durant,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Durant,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Durant,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Durant,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Hisuian Samurott,Durant,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Hisuian Samurott,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Hisuian Samurott,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Hisuian Samurott,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Galarian Weezing,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Galarian Weezing,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Suicune Inteleon,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Suicune Inteleon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Suicune Inteleon,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Gengar,Vikavolt,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Gengar,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.5,2
Gengar,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.33,3
Gengar,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Gengar,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Machamp,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Machamp,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Machamp,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Machamp,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Crobat Weezing,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Crobat Weezing,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Crobat Weezing,Blissey,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Crobat Weezing,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Flying Pikachu,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,3
Arceus Flying Pikachu,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,2
Arceus Flying Pikachu,Other,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Arceus Flying Pikachu,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Flaaffy,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,1.0,1
Flaaffy,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Flaaffy,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Inteleon Box,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Inteleon Box,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Zeraora,Mew Genesect,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Lunatone Solrock,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Cramorant,Regis,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Cramorant,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Ice Rider Calyrex,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Rapid Strike Urshifu,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln68/,2022-11-01,0.0,1
Palkia Inteleon,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.52,21
Palkia Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.41,17
Palkia Inteleon,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.7,27
Palkia Inteleon,Lost Zone Box,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,18
Palkia Inteleon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,36
Palkia Inteleon,Arceus Giratina,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.71,7
Palkia Inteleon,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.67,3
Palkia Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Palkia Inteleon,Other,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.6,5
Palkia Inteleon,Amazing Raikou,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Palkia Inteleon,Vikavolt,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.0,2
Palkia Inteleon,Arceus Mewtwo,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.33,3
Palkia Inteleon,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,6
Palkia Inteleon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,2
Palkia Inteleon,Regis,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.73,11
Palkia Inteleon,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.14,7
Palkia Inteleon,Inteleon Box,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Palkia Inteleon,Blissey,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.0,2
Palkia Inteleon,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.33,3
Palkia Inteleon,Ice Rider Calyrex,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Palkia Inteleon,Arcanine Zoroark,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.0,1
Palkia Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,2
Palkia Inteleon,Hisuian Goodra,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Lost Zone Box,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.5,2
Lost Zone Box,Hisuian Zoroark,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.62,13
Lost Zone Box,Dialga LZ,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.0,2
Lost Zone Box,Giratina,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.0,1
Lost Zone Box,Mew Genesect,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.42,12
Lost Zone Box,Giratina LZ Box,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.64,28
Lost Zone Box,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.44,18
Lost Zone Box,Kyurem Palkia,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.57,28
Lost Zone Box,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
Lost Zone Box,Zeraora,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,2
Lost Zone Box,Arceus Goodra,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,0.17,6
Lost Zone Box,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/ln67/,2022-11-01,1.0,1
