deck,opposing_deck,date,winrate,games_played
Palkia Inteleon,Samurott Weezing,2022-08-30,1.0,1
Palkia Inteleon,Arceus Aggron,2022-08-30,0.67,3
Palkia Inteleon,Ice Rider Calyrex,2022-08-30,0.5,2
Palkia Inteleon,Gengar,2022-08-30,1.0,1
Palkia Inteleon,Dialga,2022-08-30,0.33,6
Palkia Inteleon,Rapid Strike Malamar,2022-08-30,0.0,1
Palkia Inteleon,Dracozolt,2022-08-30,0.0,1
Palkia Inteleon,Flaaffy,2022-08-30,0.0,1
Palkia Inteleon,Hisuian Samurott,2022-08-30,1.0,1
Palkia Inteleon,Miltank,2022-08-30,0.0,1
Palkia Inteleon,Samurott Inteleon,2022-08-30,0.5,2
Palkia Inteleon,Lunatone Solrock,2022-08-30,1.0,2
Palkia Inteleon,Durant,2022-08-30,1.0,1
Palkia Inteleon,Charizard,2022-08-30,0.0,1
Palkia Inteleon,Urshifu Inteleon,2022-08-30,1.0,1
Palkia Inteleon,Arceus,2022-08-30,1.0,1
Blissey,Arceus Flying Pikachu,2022-08-30,0.57,7
Blissey,Calyrex Palkia,2022-08-30,0.33,3
Blissey,Palkia Inteleon,2022-08-30,0.62,8
Blissey,Mew Genesect,2022-08-30,0.54,13
Blissey,Inteleon Box,2022-08-30,0.33,9
Blissey,Rapid Strike Malamar,2022-08-30,1.0,1
Blissey,Arceus Duraludon,2022-08-30,0.25,4
Blissey,Blissey,2022-08-30,0.5,4
Blissey,Durant,2022-08-30,1.0,1
Blissey,Arceus,2022-08-30,1.0,1
Blissey,Regis,2022-08-30,0.5,2
Blissey,Inteleon,2022-08-30,0.0,1
Blissey,Hisuian Samurott,2022-08-30,1.0,1
Blissey,Inteleon Inteleon,2022-08-30,0.5,2
Blissey,Dialga,2022-08-30,1.0,2
Blissey,Arceus Inteleon,2022-08-30,1.0,1
Regis,Palkia Inteleon,2022-08-30,0.29,7
Regis,Calyrex Palkia,2022-08-30,0.4,5
Regis,Gengar,2022-08-30,1.0,1
Regis,Dialga,2022-08-30,0.44,9
Regis,Arceus Inteleon,2022-08-30,0.6,5
Regis,Mew Genesect,2022-08-30,0.41,17
Regis,Arceus Flying Pikachu,2022-08-30,0.5,6
Regis,Entei,2022-08-30,1.0,1
Regis,Inteleon,2022-08-30,0.33,3
Regis,Dracozolt,2022-08-30,1.0,1
Regis,Regis,2022-08-30,0.5,4
Regis,Calyrex Inteleon,2022-08-30,0.6,5
Regis,Inteleon Box,2022-08-30,0.5,8
Regis,Jolteon Inteleon,2022-08-30,1.0,1
Regis,Dragapult,2022-08-30,1.0,1
Regis,Blissey,2022-08-30,0.5,2
Regis,Samurott Weezing,2022-08-30,1.0,1
Regis,Inteleon Inteleon,2022-08-30,0.0,1
Regis,Arceus,2022-08-30,1.0,1
Regis,Arceus Malamar,2022-08-30,0.0,1
Regis,Arceus Duraludon,2022-08-30,0.0,1
Inteleon,Regis,2022-08-30,0.67,3
Inteleon,Palkia Inteleon,2022-08-30,0.67,3
Inteleon,Mew Genesect,2022-08-30,0.67,6
Inteleon,Dialga,2022-08-30,0.0,1
Inteleon,Calyrex Palkia,2022-08-30,0.0,1
Inteleon,Arceus Flying Pikachu,2022-08-30,1.0,2
Inteleon,Blissey,2022-08-30,1.0,1
Inteleon,Arceus Duraludon,2022-08-30,0.0,1
Dialga,Arceus Tapu Koko,2022-08-30,0.0,1
Dialga,Mewtwo Miltank,2022-08-30,0.67,3
Dialga,Arceus Inteleon,2022-08-30,0.57,7
Dialga,Other,2022-08-30,1.0,1
Dialga,Mew Genesect,2022-08-30,0.55,11
Dialga,Calyrex Palkia,2022-08-30,1.0,4
Dialga,Inteleon Box,2022-08-30,0.14,7
Dialga,Regis,2022-08-30,0.44,9
Dialga,Samurott Weezing,2022-08-30,1.0,1
Dialga,Arceus Malamar,2022-08-30,0.67,3
Dialga,Inteleon,2022-08-30,1.0,1
Dialga,Charizard,2022-08-30,1.0,1
Dialga,Arceus Duraludon,2022-08-30,0.5,4
Dialga,Arceus Flying Pikachu,2022-08-30,0.75,4
Dialga,Dialga,2022-08-30,0.5,8
Dialga,Palkia Inteleon,2022-08-30,0.67,6
Dialga,Calyrex Inteleon,2022-08-30,0.33,3
Dialga,Shadow Rider Calyrex,2022-08-30,0.5,2
Dialga,Samurott Inteleon,2022-08-30,0.0,1
Dialga,Ice Rider Calyrex,2022-08-30,0.0,1
Dialga,Arceus Charizard,2022-08-30,1.0,1
Dialga,Lunatone Solrock,2022-08-30,0.5,2
Dialga,Vikavolt,2022-08-30,1.0,1
Dialga,Rapid Strike Malamar,2022-08-30,1.0,1
Dialga,Blissey,2022-08-30,0.0,2
Arceus Flying Pikachu,Blissey,2022-08-30,0.29,7
Arceus Flying Pikachu,Jolteon Inteleon,2022-08-30,0.67,3
Arceus Flying Pikachu,Samurott Inteleon,2022-08-30,0.67,3
Arceus Flying Pikachu,Arceus Flying Pikachu,2022-08-30,0.5,44
Arceus Flying Pikachu,Palkia,2022-08-30,0.67,6
Arceus Flying Pikachu,Arceus Aggron,2022-08-30,1.0,2
Arceus Flying Pikachu,Calyrex Alcremie,2022-08-30,1.0,1
Arceus Flying Pikachu,Inteleon Inteleon,2022-08-30,0.67,3
Arceus Flying Pikachu,Mew Genesect,2022-08-30,0.23,35
Arceus Flying Pikachu,Arceus Rayquaza,2022-08-30,1.0,1
Arceus Flying Pikachu,Amazing Reshiram,2022-08-30,1.0,2
Arceus Flying Pikachu,Lunatone Solrock,2022-08-30,0.83,6
Arceus Flying Pikachu,Palkia Inteleon,2022-08-30,0.56,9
Arceus Flying Pikachu,Arceus Duraludon,2022-08-30,0.47,15
Arceus Flying Pikachu,Inteleon Box,2022-08-30,0.43,7
Arceus Flying Pikachu,Calyrex Inteleon,2022-08-30,0.6,5
Arceus Flying Pikachu,Shadow Rider Calyrex,2022-08-30,0.5,4
Arceus Flying Pikachu,Regis,2022-08-30,0.33,6
Arceus Flying Pikachu,Calyrex Palkia,2022-08-30,0.58,12
Arceus Flying Pikachu,Dialga,2022-08-30,0.25,4
Arceus Flying Pikachu,Arceus Charizard,2022-08-30,0.5,2
Arceus Flying Pikachu,Arceus Inteleon,2022-08-30,0.6,5
Arceus Flying Pikachu,Miltank,2022-08-30,0.0,1
Arceus Flying Pikachu,Dragapult,2022-08-30,0.0,2
Arceus Flying Pikachu,Other,2022-08-30,1.0,3
Arceus Flying Pikachu,Mewtwo Miltank,2022-08-30,0.0,1
Arceus Flying Pikachu,Inteleon,2022-08-30,0.0,2
Arceus Flying Pikachu,Arceus Malamar,2022-08-30,1.0,1
Arceus Flying Pikachu,Arceus Tapu Koko,2022-08-30,1.0,1
Arceus Flying Pikachu,Urshifu Inteleon,2022-08-30,0.0,1
Arceus Flying Pikachu,Arceus,2022-08-30,0.0,1
Arceus Flying Pikachu,Durant,2022-08-30,0.0,1
Arceus Flying Pikachu,Charizard,2022-08-30,1.0,1
Arceus Flying Pikachu,Ice Rider Calyrex,2022-08-30,1.0,1
Hisuian Samurott,Mew Genesect,2022-08-30,0.75,4
Hisuian Samurott,Other,2022-08-30,1.0,1
Hisuian Samurott,Shadow Rider Calyrex,2022-08-30,1.0,1
Hisuian Samurott,Inteleon Box,2022-08-30,0.4,5
Hisuian Samurott,Arceus Malamar,2022-08-30,1.0,1
Hisuian Samurott,Calyrex Palkia,2022-08-30,1.0,2
Hisuian Samurott,Arceus,2022-08-30,1.0,1
Hisuian Samurott,Palkia Inteleon,2022-08-30,0.0,1
Hisuian Samurott,Blissey,2022-08-30,0.0,1
Hisuian Samurott,Arceus Duraludon,2022-08-30,1.0,1
Hisuian Samurott,Arceus Inteleon,2022-08-30,0.0,1
Ice Rider Calyrex,Calyrex Palkia,2022-08-30,0.0,1
Ice Rider Calyrex,Arceus Inteleon,2022-08-30,0.33,3
Ice Rider Calyrex,Palkia Inteleon,2022-08-30,0.5,2
Ice Rider Calyrex,Other,2022-08-30,1.0,1
Ice Rider Calyrex,Mew Genesect,2022-08-30,0.67,3
Ice Rider Calyrex,Arceus Duraludon,2022-08-30,0.5,4
Ice Rider Calyrex,Rapid Strike Malamar,2022-08-30,0.0,1
Ice Rider Calyrex,Dialga,2022-08-30,1.0,1
Ice Rider Calyrex,Palkia,2022-08-30,1.0,1
Ice Rider Calyrex,Miltank,2022-08-30,1.0,1
Ice Rider Calyrex,Arceus Flying Pikachu,2022-08-30,0.0,1
Ice Rider Calyrex,Inteleon Box,2022-08-30,0.0,1
Inteleon Inteleon,Palkia Inteleon,2022-08-30,0.0,2
Inteleon Inteleon,Arceus Flying Pikachu,2022-08-30,0.33,3
Inteleon Inteleon,Calyrex Palkia,2022-08-30,1.0,2
Inteleon Inteleon,Mew Genesect,2022-08-30,0.67,3
Inteleon Inteleon,Regis,2022-08-30,1.0,1
Inteleon Inteleon,Arceus Duraludon,2022-08-30,0.5,2
Inteleon Inteleon,Jolteon Inteleon,2022-08-30,1.0,1
Inteleon Inteleon,Arceus Aggron,2022-08-30,1.0,1
Inteleon Inteleon,Blissey,2022-08-30,0.0,2
Inteleon Inteleon,Rapid Strike Malamar,2022-08-30,1.0,1
Inteleon Inteleon,Inteleon Box,2022-08-30,0.0,1
Rapid Strike Malamar,Calyrex Inteleon,2022-08-30,1.0,2
Rapid Strike Malamar,Blissey,2022-08-30,0.0,1
Rapid Strike Malamar,Vikavolt,2022-08-30,0.0,1
Rapid Strike Malamar,Palkia Inteleon,2022-08-30,1.0,1
Rapid Strike Malamar,Ice Rider Calyrex,2022-08-30,1.0,1
Rapid Strike Malamar,Mew Genesect,2022-08-30,1.0,2
Rapid Strike Malamar,Dialga,2022-08-30,0.0,1
Rapid Strike Malamar,Inteleon Box,2022-08-30,0.0,2
Rapid Strike Malamar,Inteleon Inteleon,2022-08-30,0.0,1
Calyrex Inteleon,Arceus Flying Pikachu,2022-08-30,0.4,5
Calyrex Inteleon,Inteleon Box,2022-08-30,0.4,10
Calyrex Inteleon,Arceus Duraludon,2022-08-30,1.0,1
Calyrex Inteleon,Rapid Strike Malamar,2022-08-30,0.0,2
Calyrex Inteleon,Calyrex Palkia,2022-08-30,0.6,5
Calyrex Inteleon,Mew Genesect,2022-08-30,0.33,9
Calyrex Inteleon,Samurott Inteleon,2022-08-30,0.0,2
Calyrex Inteleon,Regis,2022-08-30,0.4,5
Calyrex Inteleon,Palkia Inteleon,2022-08-30,0.5,2
Calyrex Inteleon,Lunatone Solrock,2022-08-30,0.0,1
Calyrex Inteleon,Mewtwo Miltank,2022-08-30,1.0,1
Calyrex Inteleon,Arceus Aggron,2022-08-30,1.0,1
Calyrex Inteleon,Dialga,2022-08-30,0.67,3
Calyrex Inteleon,Charizard,2022-08-30,0.0,1
Calyrex Inteleon,Arceus Inteleon,2022-08-30,1.0,1
Calyrex Inteleon,Jolteon Inteleon,2022-08-30,1.0,2
Calyrex Inteleon,Calyrex Inteleon,2022-08-30,0.5,4
Calyrex Inteleon,Palkia,2022-08-30,0.0,1
Arceus Aggron,Inteleon Box,2022-08-30,0.33,3
Arceus Aggron,Arceus Flying Pikachu,2022-08-30,0.0,2
Arceus Aggron,Mew Genesect,2022-08-30,0.8,5
Arceus Aggron,Palkia Inteleon,2022-08-30,0.33,3
Arceus Aggron,Arceus Aggron,2022-08-30,0.5,4
Arceus Aggron,Calyrex Inteleon,2022-08-30,0.0,1
Arceus Aggron,Dracozolt,2022-08-30,1.0,1
Arceus Aggron,Calyrex Palkia,2022-08-30,1.0,1
Arceus Aggron,Arceus Duraludon,2022-08-30,0.5,2
Arceus Aggron,Inteleon Inteleon,2022-08-30,0.0,1
Arceus Aggron,Durant,2022-08-30,0.0,1
Lunatone Solrock,Mew Genesect,2022-08-30,0.67,3
Lunatone Solrock,Arceus Flying Pikachu,2022-08-30,0.17,6
Lunatone Solrock,Vikavolt,2022-08-30,0.67,3
Lunatone Solrock,Calyrex Palkia,2022-08-30,0.0,5
Lunatone Solrock,Calyrex Inteleon,2022-08-30,1.0,1
Lunatone Solrock,Other,2022-08-30,1.0,2
Lunatone Solrock,Inteleon Box,2022-08-30,1.0,1
Lunatone Solrock,Arceus Inteleon,2022-08-30,0.0,1
Lunatone Solrock,Palkia Inteleon,2022-08-30,0.0,2
Lunatone Solrock,Arceus,2022-08-30,1.0,1
Lunatone Solrock,Dialga,2022-08-30,0.5,2
Mewtwo Miltank,Calyrex Palkia,2022-08-30,1.0,1
Mewtwo Miltank,Palkia Inteleon,2022-08-30,0.4,5
Mewtwo Miltank,Dialga,2022-08-30,0.33,3
Mewtwo Miltank,Mew Genesect,2022-08-30,0.5,2
Mewtwo Miltank,Arceus,2022-08-30,1.0,1
Mewtwo Miltank,Inteleon Box,2022-08-30,0.0,1
Mewtwo Miltank,Calyrex Inteleon,2022-08-30,0.0,1
Mewtwo Miltank,Arceus Flying Pikachu,2022-08-30,1.0,1
Arceus Malamar,Calyrex Palkia,2022-08-30,1.0,1
Arceus Malamar,Mew Genesect,2022-08-30,0.5,6
Arceus Malamar,Arceus,2022-08-30,0.0,1
Arceus Malamar,Dialga,2022-08-30,0.33,3
Arceus Malamar,Arceus Inteleon,2022-08-30,1.0,2
Arceus Malamar,Hisuian Samurott,2022-08-30,0.0,1
Arceus Malamar,Arceus Flying Pikachu,2022-08-30,0.0,1
Arceus Malamar,Arceus Duraludon,2022-08-30,0.0,2
Arceus Malamar,Shadow Rider Calyrex,2022-08-30,1.0,1
Arceus Malamar,Inteleon Box,2022-08-30,1.0,1
Arceus Malamar,Regis,2022-08-30,1.0,1
Durant,Inteleon Box,2022-08-30,0.0,1
Durant,Blissey,2022-08-30,0.0,1
Durant,Dragonite,2022-08-30,1.0,1
Durant,Other,2022-08-30,0.0,1
Durant,Palkia Inteleon,2022-08-30,0.0,1
Durant,Arceus Flying Pikachu,2022-08-30,1.0,1
Durant,Arceus Aggron,2022-08-30,1.0,1
Durant,Dragapult,2022-08-30,1.0,1
Miltank,Inteleon Box,2022-08-30,0.5,2
Miltank,Arceus Flying Pikachu,2022-08-30,1.0,1
Miltank,Palkia,2022-08-30,1.0,1
Miltank,Vikavolt,2022-08-30,1.0,1
Miltank,Palkia Inteleon,2022-08-30,0.0,1
Miltank,Ice Rider Calyrex,2022-08-30,0.0,1
Miltank,Mew Genesect,2022-08-30,0.0,1
Arceus,Mew Genesect,2022-08-30,0.0,2
Arceus,Palkia,2022-08-30,0.5,2
Arceus,Arceus Malamar,2022-08-30,1.0,1
Arceus,Calyrex Palkia,2022-08-30,0.5,2
Arceus,Mewtwo Miltank,2022-08-30,0.0,1
Arceus,Inteleon Box,2022-08-30,1.0,1
Arceus,Blissey,2022-08-30,0.0,1
Arceus,Hisuian Samurott,2022-08-30,0.0,1
Arceus,Lunatone Solrock,2022-08-30,0.0,1
Arceus,Arceus Flying Pikachu,2022-08-30,1.0,1
Arceus,Regis,2022-08-30,0.0,1
Arceus,Palkia Inteleon,2022-08-30,0.0,1
Samurott Inteleon,Calyrex Inteleon,2022-08-30,1.0,2
Samurott Inteleon,Arceus Flying Pikachu,2022-08-30,0.33,3
Samurott Inteleon,Arceus Inteleon,2022-08-30,0.0,1
Samurott Inteleon,Vikavolt,2022-08-30,0.0,1
Samurott Inteleon,Mew Genesect,2022-08-30,0.0,1
Samurott Inteleon,Dialga,2022-08-30,1.0,1
Samurott Inteleon,Palkia Inteleon,2022-08-30,0.5,2
Samurott Inteleon,Arceus Duraludon,2022-08-30,0.0,1
Jolteon Inteleon,Arceus Flying Pikachu,2022-08-30,0.33,3
Jolteon Inteleon,Palkia Inteleon,2022-08-30,0.67,3
Jolteon Inteleon,Inteleon Box,2022-08-30,1.0,1
Jolteon Inteleon,Arceus Duraludon,2022-08-30,0.0,1
Jolteon Inteleon,Regis,2022-08-30,0.0,1
Jolteon Inteleon,Mew Genesect,2022-08-30,0.5,2
Jolteon Inteleon,Calyrex Palkia,2022-08-30,1.0,2
Jolteon Inteleon,Calyrex Inteleon,2022-08-30,0.0,2
Jolteon Inteleon,Inteleon Inteleon,2022-08-30,0.0,1
Urshifu Inteleon,Dragonite,2022-08-30,1.0,1
Urshifu Inteleon,Mew Genesect,2022-08-30,0.0,2
Urshifu Inteleon,Inteleon Box,2022-08-30,1.0,1
Urshifu Inteleon,Arceus Inteleon,2022-08-30,1.0,1
Urshifu Inteleon,Arceus Flying Pikachu,2022-08-30,1.0,1
Urshifu Inteleon,Palkia Inteleon,2022-08-30,0.0,1
Shadow Rider Calyrex,Arceus Flying Pikachu,2022-08-30,0.5,4
Shadow Rider Calyrex,Charizard,2022-08-30,1.0,1
Shadow Rider Calyrex,Calyrex Palkia,2022-08-30,1.0,1
Shadow Rider Calyrex,Hisuian Samurott,2022-08-30,0.0,1
Shadow Rider Calyrex,Mew Genesect,2022-08-30,1.0,1
Shadow Rider Calyrex,Arceus Duraludon,2022-08-30,0.0,1
Shadow Rider Calyrex,Dialga,2022-08-30,0.5,2
Shadow Rider Calyrex,Arceus Inteleon,2022-08-30,1.0,1
Shadow Rider Calyrex,Arceus Malamar,2022-08-30,0.0,1
Dragapult,Arceus Duraludon,2022-08-30,0.0,1
Dragapult,Arceus Flying Pikachu,2022-08-30,1.0,2
Dragapult,Regis,2022-08-30,0.0,1
Dragapult,Inteleon Box,2022-08-30,1.0,1
Dragapult,Mew Genesect,2022-08-30,0.0,2
Dragapult,Arceus Charizard,2022-08-30,1.0,1
Dragapult,Durant,2022-08-30,0.0,1
Palkia,Mew Genesect,2022-08-30,0.4,5
Palkia,Arceus Flying Pikachu,2022-08-30,0.33,6
Palkia,Arceus,2022-08-30,0.5,2
Palkia,Arceus Inteleon,2022-08-30,0.0,1
Palkia,Inteleon Box,2022-08-30,0.0,1
Palkia,Miltank,2022-08-30,0.0,1
Palkia,Arceus Duraludon,2022-08-30,0.33,3
Palkia,Calyrex Palkia,2022-08-30,0.0,1
Palkia,Ice Rider Calyrex,2022-08-30,0.0,1
Palkia,Charizard,2022-08-30,1.0,1
Palkia,Calyrex Inteleon,2022-08-30,1.0,1
Vikavolt,Lunatone Solrock,2022-08-30,0.33,3
Vikavolt,Mew Genesect,2022-08-30,0.0,1
Vikavolt,Rapid Strike Malamar,2022-08-30,1.0,1
Vikavolt,Samurott Inteleon,2022-08-30,1.0,1
Vikavolt,Miltank,2022-08-30,0.0,1
Vikavolt,Dialga,2022-08-30,0.0,1
Arceus Charizard,Inteleon Box,2022-08-30,0.0,1
Arceus Charizard,Mew Genesect,2022-08-30,0.5,2
Arceus Charizard,Arceus Inteleon,2022-08-30,0.5,2
Arceus Charizard,Arceus Flying Pikachu,2022-08-30,0.5,2
Arceus Charizard,Arceus Duraludon,2022-08-30,0.0,1
Arceus Charizard,Dialga,2022-08-30,0.0,1
Arceus Charizard,Dragapult,2022-08-30,0.0,1
Other,Palkia Inteleon,2022-08-30,0.0,3
Other,Flaaffy,2022-08-30,0.0,1
Other,Arceus Inteleon,2022-08-30,0.0,2
Other,Mew Genesect,2022-08-30,0.0,4
Other,Hisuian Samurott,2022-08-30,0.0,1
Other,Dialga,2022-08-30,0.0,1
Other,Dracozolt,2022-08-30,1.0,1
Other,Inteleon Box,2022-08-30,0.0,2
Other,Arceus Duraludon,2022-08-30,0.0,2
Other,Lunatone Solrock,2022-08-30,0.0,2
Other,Arceus Flying Pikachu,2022-08-30,0.0,3
Other,Ice Rider Calyrex,2022-08-30,0.0,1
Other,Other,2022-08-30,0.5,4
Other,Durant,2022-08-30,1.0,1
Flaaffy,Mew Genesect,2022-08-30,0.33,3
Flaaffy,Other,2022-08-30,0.0,1
Flaaffy,Palkia Inteleon,2022-08-30,1.0,1
Charizard,Shadow Rider Calyrex,2022-08-30,0.0,1
Charizard,Dialga,2022-08-30,0.0,1
Charizard,Samurott Weezing,2022-08-30,0.0,1
Charizard,Calyrex Inteleon,2022-08-30,1.0,1
Charizard,Palkia,2022-08-30,0.0,1
Charizard,Palkia Inteleon,2022-08-30,1.0,1
Charizard,Calyrex Palkia,2022-08-30,0.0,1
Charizard,Arceus Flying Pikachu,2022-08-30,0.0,1
Charizard,Arceus Inteleon,2022-08-30,0.0,1
Arceus Tapu Koko,Dialga,2022-08-30,0.0,1
Arceus Tapu Koko,Inteleon Box,2022-08-30,0.5,2
Arceus Tapu Koko,Mew Genesect,2022-08-30,0.0,1
Arceus Tapu Koko,Arceus Flying Pikachu,2022-08-30,0.0,1
Dracozolt,Regis,2022-08-30,0.0,1
Dracozolt,Other,2022-08-30,0.0,1
Dracozolt,Palkia Inteleon,2022-08-30,1.0,1
Dracozolt,Arceus Aggron,2022-08-30,0.0,1
Samurott Weezing,Dialga,2022-08-30,0.0,1
Samurott Weezing,Palkia Inteleon,2022-08-30,0.0,1
Samurott Weezing,Charizard,2022-08-30,1.0,1
Samurott Weezing,Regis,2022-08-30,0.0,1
Entei,Regis,2022-08-30,0.0,1
Entei,Mew Genesect,2022-08-30,0.0,1
Amazing Reshiram,Arceus Flying Pikachu,2022-08-30,0.0,2
Calyrex Alcremie,Arceus Flying Pikachu,2022-08-30,0.0,1
Stonjourner,Inteleon Box,2022-08-30,0.0,1
Stonjourner,Mew Genesect,2022-08-30,0.0,1
Dragonite,Urshifu Inteleon,2022-08-30,0.0,1
Dragonite,Mew Genesect,2022-08-30,0.0,1
Dragonite,Durant,2022-08-30,0.0,1
Gengar,Regis,2022-08-30,0.0,1
Gengar,Palkia Inteleon,2022-08-30,0.0,1
Arceus Rayquaza,Arceus Flying Pikachu,2022-08-30,0.0,1
Arceus Rayquaza,Inteleon Box,2022-08-30,0.0,1
Arceus Rayquaza,Calyrex Palkia,2022-08-30,0.0,1
Dragapult Inteleon,Mew Genesect,2022-08-30,0.0,2
Inteleon Box,Rapid Strike Malamar,2022-08-30,1.0,1
Inteleon Box,Arceus,2022-08-30,1.0,1
Inteleon Box,Mew Genesect,2022-08-30,0.5,6
Inteleon Box,Palkia Inteleon,2022-08-30,0.0,1
Inteleon Box,Regis,2022-08-30,0.5,2
Inteleon Box,Urshifu Inteleon,2022-08-30,0.67,3
Inteleon Box,Flaaffy,2022-08-30,1.0,1
Inteleon Box,Other,2022-08-30,1.0,1
Inteleon Box,Arceus Flying Pikachu,2022-08-30,1.0,1
Inteleon Box,Dialga,2022-08-30,0.0,1
Inteleon Box,Arceus Mewtwo,2022-08-30,1.0,1
Inteleon Box,Calyrex Palkia,2022-08-30,1.0,1
Mew Genesect,Urshifu Inteleon,2022-08-30,1.0,2
Mew Genesect,Durant,2022-08-30,0.0,1
Mew Genesect,Mew Genesect,2022-08-30,0.5,36
Mew Genesect,Regis,2022-08-30,0.14,7
Mew Genesect,Calyrex Palkia,2022-08-30,0.56,9
Mew Genesect,Inteleon Box,2022-08-30,0.5,6
Mew Genesect,Arceus Duraludon,2022-08-30,0.4,5
Mew Genesect,Palkia Inteleon,2022-08-30,0.5,8
Mew Genesect,Arceus Flying Pikachu,2022-08-30,0.33,9
Mew Genesect,Inteleon Inteleon,2022-08-30,1.0,2
Mew Genesect,Mewtwo Miltank,2022-08-30,0.4,5
Mew Genesect,Dialga,2022-08-30,0.71,7
Mew Genesect,Stonjourner,2022-08-30,0.33,3
Mew Genesect,Calyrex Inteleon,2022-08-30,0.0,2
Mew Genesect,Arceus,2022-08-30,1.0,2
Mew Genesect,Other,2022-08-30,0.5,4
Mew Genesect,Blissey,2022-08-30,0.5,4
Mew Genesect,Lunatone Solrock,2022-08-30,1.0,1
Mew Genesect,Mad Party,2022-08-30,0.0,1
Mew Genesect,Palkia,2022-08-30,1.0,1
Mew Genesect,Arceus Inteleon,2022-08-30,0.67,3
Mew Genesect,Togekiss,2022-08-30,1.0,1
Mew Genesect,Rapid Strike Malamar,2022-08-30,0.0,1
Arceus Flying Pikachu,Mew Genesect,2022-08-30,0.67,9
Arceus Flying Pikachu,Dialga,2022-08-30,0.5,4
Arceus Flying Pikachu,Palkia Inteleon,2022-08-30,0.57,7
Arceus Flying Pikachu,Arceus Duraludon,2022-08-30,0.4,5
Arceus Flying Pikachu,Regis,2022-08-30,0.75,4
Arceus Flying Pikachu,Frosmoth Inteleon Box,2022-08-30,0.5,2
Arceus Flying Pikachu,Arceus Flying Pikachu,2022-08-30,0.5,4
Arceus Flying Pikachu,Durant,2022-08-30,1.0,1
Arceus Flying Pikachu,Urshifu Inteleon,2022-08-30,0.0,1
Arceus Flying Pikachu,Flaaffy Raichu,2022-08-30,0.0,1
Arceus Flying Pikachu,Calyrex Palkia,2022-08-30,0.8,5
Arceus Flying Pikachu,Calyrex Inteleon,2022-08-30,1.0,1
Arceus Flying Pikachu,Other,2022-08-30,0.67,3
Arceus Flying Pikachu,Inteleon Box,2022-08-30,0.0,1
Arceus Flying Pikachu,Stonjourner,2022-08-30,0.0,1
Palkia Inteleon,Blissey,2022-08-30,0.67,3
Palkia Inteleon,Arceus Gyarados,2022-08-30,0.5,2
Palkia Inteleon,Mewtwo Miltank,2022-08-30,1.0,2
Palkia Inteleon,Regis,2022-08-30,0.29,7
Palkia Inteleon,Calyrex Palkia,2022-08-30,0.25,4
Palkia Inteleon,Arceus Tapu Koko,2022-08-30,1.0,1
Palkia Inteleon,Arceus Flying Pikachu,2022-08-30,0.29,7
Palkia Inteleon,Dialga,2022-08-30,0.83,6
Palkia Inteleon,Mew Genesect,2022-08-30,0.5,8
Palkia Inteleon,Stonjourner,2022-08-30,0.5,2
Palkia Inteleon,Calyrex Inteleon,2022-08-30,0.25,4
Palkia Inteleon,Mad Party,2022-08-30,1.0,1
Palkia Inteleon,Inteleon Box,2022-08-30,1.0,1
Palkia Inteleon,Arceus Mewtwo,2022-08-30,0.33,3
Palkia Inteleon,Flaaffy Raichu,2022-08-30,1.0,1
Palkia Inteleon,Arceus Inteleon,2022-08-30,0.0,1
Palkia Inteleon,Arceus,2022-08-30,0.0,2
Palkia Inteleon,Palkia,2022-08-30,1.0,1
Palkia Inteleon,Rapid Strike Malamar,2022-08-30,0.5,2
Palkia Inteleon,Togekiss,2022-08-30,1.0,1
Arceus Duraludon,Mew Genesect,2022-08-30,0.6,5
Arceus Duraludon,Arceus Flying Pikachu,2022-08-30,0.2,5
Arceus Duraludon,Palkia,2022-08-30,1.0,1
Arceus Duraludon,Flaaffy,2022-08-30,1.0,1
Arceus Duraludon,Calyrex Palkia,2022-08-30,1.0,1
Arceus Duraludon,Lunatone Solrock,2022-08-30,1.0,1
Arceus Duraludon,Regis,2022-08-30,1.0,2
Arceus Duraludon,Other,2022-08-30,1.0,1
Arceus Duraludon,Togekiss,2022-08-30,1.0,1
Arceus Duraludon,Arceus Duraludon,2022-08-30,0.5,4
Arceus Duraludon,Mad Party,2022-08-30,1.0,1
Arceus Duraludon,Mewtwo Miltank,2022-08-30,1.0,1
Arceus Duraludon,Calyrex Inteleon,2022-08-30,0.0,1
Calyrex Inteleon,Other,2022-08-30,0.0,1
Calyrex Inteleon,Mew Genesect,2022-08-30,1.0,2
Calyrex Inteleon,Dialga,2022-08-30,0.5,2
Calyrex Inteleon,Arceus Gyarados,2022-08-30,0.0,1
Calyrex Inteleon,Calyrex Inteleon,2022-08-30,0.5,4
Calyrex Inteleon,Regis,2022-08-30,0.0,1
Calyrex Inteleon,Palkia Inteleon,2022-08-30,0.5,4
Calyrex Inteleon,Arceus Flying Pikachu,2022-08-30,0.0,1
Calyrex Inteleon,Arceus Duraludon,2022-08-30,0.0,1
Arceus Mewtwo,Blissey,2022-08-30,0.5,2
Arceus Mewtwo,Magikarp,2022-08-30,0.0,1
Arceus Mewtwo,Palkia Inteleon,2022-08-30,0.67,3
Arceus Mewtwo,Rapid Strike Malamar,2022-08-30,1.0,1
Arceus Mewtwo,Regis,2022-08-30,1.0,1
Arceus Mewtwo,Inteleon Box,2022-08-30,0.0,1
Regis,Arceus Inteleon,2022-08-30,0.25,4
