Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
94,VolcanTurtleTCG,,9,3 - 3 - 0drop,58.88%,50.81%,Gengar,,volcanturtletcg
95,[GUH]Flavio Arechiga,,9,3 - 3 - 0drop,57.87%,52.06%,Arceus Charizard,,flantastic
96,BeadedDragon,,9,3 - 4 - 0drop,53.56%,51.37%,Gengar,,beadeddragon
97,wutender,,9,3 - 3 - 0drop,53.47%,53.56%,Mew Genesect,,wutender
98,Tymoteusz Dziedzic,,9,3 - 2 - 0drop,52.50%,53.89%,Arceus Inteleon,,tajfun
99,Duhskull,,9,3 - 4 - 0drop,51.81%,47.49%,Jolteon Inteleon,,duhskull
100,Doubllez,,9,3 - 6 - 0,51.23%,49.57%,Mew Genesect,,doubllez
101,kitneras y,,9,3 - 3 - 0drop,50.71%,52.94%,Arceus Inteleon,,rafaelyuiti
102,aninhacns,,9,3 - 6 - 0,50.59%,48.78%,Jolteon Inteleon,,aninhacns
103,Kaia Leikarnes,,9,3 - 4 - 0drop,50.23%,49.28%,Rapid Strike Malamar,,kaia
104,marcogarcia,,9,3 - 5 - 0drop,49.71%,48.14%,Durant,,marcogarcia
105,luxvier,,9,3 - 3 - 0drop,48.93%,47.53%,Rapid Strike Malamar,,luxvier
106,Bigfluff4571,,9,3 - 2 - 0drop,48.83%,50.44%,Dragapult Inteleon,,bigfluff4571
107,Andrew H,,9,3 - 2 - 0drop,48.33%,55.69%,Rapid Strike Malamar,,perfectpenguin7
108,williammiloh,,9,3 - 4 - 0drop,48.17%,51.80%,Arceus Duraludon,,williammiloh
109,tmez,,9,3 - 3 - 0drop,47.59%,52.96%,Mew Genesect,,tmez
110,lindsayrosecup,,9,3 - 4 - 0drop,47.55%,48.06%,Arceus Inteleon,,lindsayrosecup
111,Augusto Beringuer,,9,3 - 3 - 0drop,47.27%,50.30%,Mew Genesect,,augustoberinguer
112,[GAP] Leonardo Walbrinch,,9,3 - 3 - 0drop,46.55%,53.49%,Calyrex Inteleon,,leorafaw
113,Coolbroh256,,9,3 - 4 - 0drop,43.65%,46.29%,Mew Genesect,,coolbroh256
114,jaket34,,9,3 - 3 - 0drop,43.44%,53.93%,Arceus Duraludon,,jaket34
115,denerrigoli,,9,3 - 3 - 0drop,43.27%,52.28%,Dark Inteleon,,denerrigoli
116,butadbut,,9,3 - 3 - 0drop,42.58%,49.86%,Arceus,,butadbut
117,spadille,,9,3 - 3 - 0drop,42.51%,48.52%,Gengar,,spadille
118,NGKyVong,,9,3 - 4 - 0drop,41.04%,46.27%,Arceus Duraludon,,ngkyvong
119,FranciscoVargas,,9,3 - 6 - 0,41.01%,45.26%,Inteleon Inteleon,,franciscovargas
120,Sharkapr,,9,3 - 3 - 0drop,40.93%,51.30%,Whimsicott,,sharkapr
121,Bmakphoon,,9,3 - 6 - 0,39.95%,44.86%,Arceus Malamar,,bmakphoon
122,EyesDrift,,9,3 - 6 - 0,31.91%,40.94%,Gengar,,eyesdrift
123,John Orgel,,7,2 - 2 - 1drop,49.98%,49.11%,Dark Inteleon + Arceus,,champbuster
124,jtap15,,7,2 - 3 - 1drop,39.26%,47.79%,Mew Genesect,,jtap15
125,seaofdarkness,,6,2 - 2 - 0drop,61.39%,55.47%,Entei,,seaofdarkness
126,Lucas O,,6,2 - 3 - 0drop,60.00%,48.93%,Arceus Inteleon,,aoldale
127,the Phenom,,6,2 - 3 - 0drop,56.11%,54.76%,Other,,phenomenalstq
128,melih,,6,2 - 5 - 0drop,56.01%,50.66%,Rapid Strike Malamar,,melih
129,Savid400,,6,2 - 2 - 0drop,54.22%,55.72%,Arceus,,savid400
130,Giohershell77,,6,2 - 3 - 0drop,54.17%,50.56%,Arceus Duraludon,,giohershell77
131,AVARIN JR VILLARREAL,,6,2 - 3 - 0drop,53.89%,50.20%,Arceus Malamar,,avarinjr88
132,juonx477,,6,2 - 3 - 0drop,53.17%,50.86%,Dragapult Inteleon,,juonx477
133,D3cx,,6,2 - 3 - 0drop,52.44%,48.25%,Arceus Inteleon,,d3cx
134,Adpthebest,,6,2 - 3 - 0drop,51.98%,54.12%,Suicune Ludicolo,,adpthebest
135,CaptainK,,6,2 - 3 - 0drop,51.89%,48.69%,Whimsicott,,captaink
136,ninjadrake,,6,2 - 4 - 0drop,51.62%,49.57%,Arceus Inteleon,,ninjadrake
137,Populous,,6,2 - 3 - 0drop,50.87%,50.28%,Mew Genesect,,populous
138,Matthew Wright,,6,2 - 3 - 0drop,50.56%,50.24%,Arceus Inteleon,,redpyro1266
